id,text,language,crop,label,answer
753,How to identify nutrient deficiency symptoms in plants?,en,generic,fertilizer_guidance,Yellow leaves indicate nitrogen lack; purple leaves show phosphorus shortage; brown leaf edges suggest potassium deficiency.
754,How to disinfect soil before planting cotton?,en,cotton,disease_management,Deep summer plowing and crop rotation help reduce soilborne pathogen levels before cotton planting.
755,Kharpatwar ka control chemical ke baghair kaise karein?,ru,generic,farming_advice,"Haath se nikalna, mulch lagana aur kam faasle par beejai karna ghas ko qudrati tor par rokti hai."
756,How does Alternaria leaf spot spread in cotton?,en,cotton,disease_management,Alternaria spreads through infected seeds and air; spray mancozeb as a preventive measure.
757,Pala kapas ki nai fasal ko nuksan pohnchaata hai?,ru,cotton,weather_impact,"Haan, 10 darje se neeche tapmaan naye kapas ke paudhon ko nuksan ya tabah kar sakta hai."
758,Can vermicompost be used as cotton soil amendment?,en,cotton,organic_farming,"Yes, vermicompost at 2 tonnes per acre significantly improves soil structure and cotton plant health."
759,Khushk mausam mein gandum ki paidawar par kya asar hota hai?,ru,generic,weather_effects,Daana bharne ke waqt paani na milne se gandum ka daana chhota reh jaata hai aur paidawar kum hoti hai.
760,How does moisture content in cotton affect selling price?,en,cotton,market_price,"Cotton with more than 8 percent moisture gets deducted weight at mandi, reducing effective price."
761,Pichle saal ka beej kapas ke liye use kar sakte hain?,ru,cotton,seed_selection,"Nahi, purana beej use karna faida mand nahi; har saal naya certified beej khareedein."
762,Is saline soil suitable for growing cotton crop?,en,cotton,soil_type,Cotton has moderate salt tolerance but heavy salinity reduces yield; leach salts before planting.
763,Kapas zyada arsa rakhni ho to naami kitni honi chahiye?,ru,cotton,storage_methods,8 faised se kam naami wali kapas 3 se 6 mahine tak quality khoye baghair rakhi ja sakti hai.
764,What should I do if cotton bolls open unevenly?,en,cotton,harvesting,Apply ethephon spray to promote uniform boll opening if there is uneven maturity in the field.
765,How should I store freshly picked cotton at home?,en,cotton,harvesting,Store in dry jute bags away from moisture and sunlight to maintain fiber quality.
766,Kya April mein kapas ki beejai shi rehti hai?,ru,cotton,sowing_time,April ke aakhir mein beejai theek rehti hai jab zameen ka tapmaan 18 degree centigrade ho jaye.
767,How do I control mealybug on cotton plants?,en,cotton,pest_control,Remove infested parts manually and apply chlorpyrifos or imidacloprid spray for severe mealybug attack.
768,What causes slow growth in cotton seedlings?,en,cotton,crop_growth,"Cold soil, nutrient deficiency, poor drainage, or seedling disease can cause slow cotton seedling growth."
769,Should I stop irrigation before cotton harvesting?,en,cotton,irrigation_schedule,Stop irrigation 3 to 4 weeks before final harvest to allow bolls to open and dry properly.
770,How does Alternaria leaf spot spread in cotton?,en,cotton,disease_management,Alternaria spreads through infected seeds and air; spray mancozeb as a preventive measure.
771,How to reduce input costs in small-scale farming?,en,generic,farming_advice,"Use compost, adopt IPM, share equipment with neighbors, and buy inputs cooperatively to save cost."
772,Zameen mein paani rokne ke liye kya milana chahiye?,ru,generic,soil_health,Compost aur gobar ki khaad reti wali zameen mein paani rokne ki salaahiyat barhata hai.
773,Safed makkhi ke liye kapas par kon sa spray karein?,ru,cotton,pest_control,"Spiromesifen ya buprofezin safed makkhi ke liye kaargaar hai, chemical badal badle use karein."
774,How many irrigations does cotton need in flowering stage?,en,cotton,irrigation_schedule,Give 2 to 3 irrigations at 10-day intervals during the critical flowering stage.
775,Kapas par keera lag jaye to kya karein?,ru,cotton,pest_control,"Pehle keeron ki pehchaan karein phir tajweez shuda dawa spray karein, zaroorat par dohrayen."
776,Kapas ke chhotay paudhay dheere barhein to kya karein?,ru,cotton,crop_growth,"Thandak, ghizayi kami, pani rokna ya bimari badhwaar dheemi kar sakti hai, jaanch karein."
777,What is the difference between hybrid and BT cotton seeds?,en,cotton,seed_selection,BT cotton has insect resistance genes; hybrid varieties are bred for vigor but may lack built-in pest resistance.
778,How to make compost from kitchen and farm waste?,en,generic,soil_health,"Mix green and brown waste in layers, keep moist, and turn every 2 weeks for ready compost in 2 months."
779,What seed rate is recommended per acre for cotton?,en,cotton,seed_selection,Use 3 to 4 kg of certified cotton seed per acre for optimal plant population.
780,How many leaves does a healthy cotton plant have?,en,cotton,crop_growth,A healthy cotton plant has 20 to 25 well-developed leaves during peak vegetative growth.
781,Kapas store karte waqt keedon se kaise bachayein?,ru,cotton,storage_methods,"Sealed storage use karein, chuhe marr wale trap lagayein aur regular jaanch karte rahein."
782,Kapas mein Alternaria bimari kaise phailti hai?,ru,cotton,disease_management,Alternaria infected beej aur hawa se phailti hai; bachao ke liye mancozeb spray karein.
783,What is the best time to sow cotton in Pakistan?,en,cotton,sowing_time,Cotton should be sown between late April and May in most regions of Pakistan for best yield.
784,Punjab mein kapas kab lagani chahiye?,ru,cotton,sowing_time,Punjab mein kapas April ke aakhir se May ke darmiyaan lagani chahiye.
785,Multan mein kapas ki beejai ki akhri taareekh kya hai?,ru,cotton,sowing_time,"Multan mein kapas ki beejai 31 May tak kar leni chahiye, baad mein faida kam ho jaata hai."
786,How do international cotton prices affect Pakistan market?,en,cotton,market_price,"Pakistan cotton prices are influenced by international markets, especially New York futures and India prices."
787,How does temperature variation affect cotton fiber quality?,en,cotton,weather_impact,Cold nights slow boll development and reduce fiber length and strength in cotton.
788,What foliar spray can improve cotton boll formation?,en,cotton,fertilizer_usage,Boron and zinc foliar spray at flowering stage helps improve boll set and fiber development.
789,What are the benefits of drip irrigation over flood irrigation?,en,generic,irrigation_methods,"Drip saves 40 to 60 percent water, delivers nutrients directly to roots, and reduces weed growth."
790,Sabzi ke paudhay aachanak murjha jayein to kya karein?,ru,generic,pest_prevention,"Achanak murjhana fusarium wilt, jad galana ya jarh mein shadeed keeron ki wajah se hota hai."
791,Pesticide paani mein milne se kaise bachayein?,ru,generic,pest_prevention,Paani ke srotoon ke karib buffer zone rakhein aur shadeed baarish se pehle spray na karein.
792,How does late monsoon affect cotton harvesting schedule?,en,cotton,weather_impact,Late monsoon delays boll opening and can cause boll rot; adjust harvest timing accordingly.
793,Organic aur chemical khad mein kya farq hota hai?,ru,generic,fertilizer_guidance,Organic khad dheere release hota hai aur zameen behtar karta hai; chemical khad jaldi kaam karta hai par zameen kharab kar sakta hai.
794,Chikni zameen kapas ki jarh ko kaise mutasir karti hai?,ru,cotton,soil_type,Chikni zameen mein jarh ki nishonuma ruk jaati hai; organic madda milana zaroor hai.
795,Kapas ek mausam mein kitni baar todi jaati hai?,ru,cotton,harvesting,"Aam tor par 3 se 4 baar todaai hoti hai, har baar 15 se 20 din ka fark rakhein."
796,What is the effect of cold nights on cotton bolls?,en,cotton,weather_impact,Cold nights below 15°C slow boll maturation and reduce fiber quality during late season.
797,What moisture level is safe for cotton storage?,en,cotton,storage_methods,Cotton with less than 8 percent moisture can be stored safely without quality deterioration.
798,Can I use a seed drill for cotton planting?,en,cotton,farming_equipment,"Yes, a seed drill with adjustable spacing can be used for cotton sowing in flat fields."
799,What spray is effective against cotton boll rot?,en,cotton,disease_management,Mancozeb or copper oxychloride spray helps reduce boll rot caused by fungal pathogens.
800,What grade of cotton fetches highest price?,en,cotton,market_price,"Grade A cotton with fiber length above 27mm, high strength, and low trash content gets highest price."
801,What is the importance of zinc in crop nutrition?,en,generic,fertilizer_guidance,"Zinc is essential for enzyme function, grain filling, and overall plant growth and productivity."
802,Which fertilizer increases cotton fiber quality?,en,cotton,fertilizer_usage,"Potassium fertilizer, particularly SOP, is most effective in improving cotton fiber length and strength."
803,How does potash affect cotton boll weight?,en,cotton,fertilizer_usage,Adequate potash increases boll weight and improves the staple length of cotton fiber.
804,Is April or May better for cotton plantation?,en,cotton,sowing_time,Late April to early May is generally best; planting too early in April risks cold nights damaging seedlings.
805,How to make compost from kitchen and farm waste?,en,generic,soil_health,"Mix green and brown waste in layers, keep moist, and turn every 2 weeks for ready compost in 2 months."
806,Where can I sell cotton for the best price?,en,cotton,market_price,Sell at registered mandis or directly to ginning factories; compare prices before selling.
807,What temperature is ideal for cotton growth?,en,cotton,weather_impact,Cotton grows best at temperatures between 25°C and 35°C with bright sunshine during the day.
808,How to manage irrigation in waterlogged fields?,en,generic,irrigation_methods,"Open drainage channels, create ridges, and pump out excess water immediately after heavy rain."
809,Sabziyaat mein pala girne se kaise bachayein?,ru,generic,weather_effects,"Raat ko kapra orhayein, pala girne se pehle pani dein aur potassium spray frost damage kum karta hai."
810,Khushk mausam mein gandum ki paidawar par kya asar hota hai?,ru,generic,weather_effects,Daana bharne ke waqt paani na milne se gandum ka daana chhota reh jaata hai aur paidawar kum hoti hai.
811,Kapas ke liye zameen mein naami kitni honi chahiye?,ru,cotton,soil_type,Kapas ki zameen mein 1 se 2 faised organic madda hona mufeed hota hai.
812,How does heat stress affect cotton boll formation?,en,cotton,weather_impact,Temperatures above 40°C during flowering cause boll shedding and reduce final yield significantly.
813,Organic aur chemical khad mein kya farq hota hai?,ru,generic,fertilizer_guidance,Organic khad dheere release hota hai aur zameen behtar karta hai; chemical khad jaldi kaam karta hai par zameen kharab kar sakta hai.
814,How to prevent pesticide resistance in cotton pests?,en,cotton,pest_control,Rotate between chemical classes every spray to prevent resistance buildup in cotton pests.
815,What causes soil salinity and how to fix it?,en,generic,soil_health,Poor drainage and low-quality irrigation water cause salinity; leach with good water and add gypsum.
816,Can I sow cotton in June if I missed May?,en,cotton,sowing_time,Sowing cotton after May 31 reduces yield significantly; avoid late sowing when possible.
817,How does proper irrigation scheduling improve cotton yield?,en,cotton,yield_improvement,Timely irrigation at critical growth stages prevents stress and improves boll retention and size.
818,Can I use organic compost instead of urea for cotton?,en,cotton,fertilizer_usage,Compost can supplement chemical fertilizers but may not fully replace urea for high-yield cotton.
819,What is the importance of zinc in crop nutrition?,en,generic,fertilizer_guidance,"Zinc is essential for enzyme function, grain filling, and overall plant growth and productivity."
820,Should I wait for rain before sowing cotton seeds?,en,cotton,sowing_time,Light pre-sowing irrigation is sufficient; do not wait too long for rain as it delays the optimal sowing window.
821,Kapas mein DAP khad kab dena chahiye?,ru,cotton,fertilizer_usage,DAP beejai ke waqt ya thoda pehle dena chahiye taakay jarh ki badhwaar behtar ho.
822,Kapas mein keeron ka natural control kaise karein?,ru,cotton,pest_control,Trichogramma parasitoids chorhna kapas mein bollworm ka ek achha biological control tareeqa hai.
823,What is the process to get organic cotton certification?,en,cotton,organic_farming,Contact a certified organic body; follow three-year transition period and document all farming practices.
824,What time of day is best for cotton picking?,en,cotton,harvesting,"Early morning picking when dew has dried is best for clean, good quality cotton fiber."
825,Zameen mein nitrogen barhane ka sasta tareeqa kya hai?,ru,generic,fertilizer_guidance,Guar ya senji jaisi hara khad ki fasal ugaaein aur jotne se pehle mitti mein milayein.
826,Which fertilizer increases cotton fiber quality?,en,cotton,fertilizer_usage,"Potassium fertilizer, particularly SOP, is most effective in improving cotton fiber length and strength."
827,How many times should I irrigate cotton per season?,en,cotton,irrigation_schedule,Cotton typically requires 6 to 8 irrigations during the growing season depending on rainfall.
828,What spray should I use for cotton jassid control?,en,cotton,pest_control,Imidacloprid or acetamiprid sprays are effective against jassid on cotton at label dose.
829,Kapas ki jarh galanay wali bimari se kaise bachein?,ru,cotton,disease_management,"Drainage behtar karein, beej ko fungicide se treat karein, aur crop rotation karein."
830,Dhalwaan zameen par mitti ke bahao ko kaise rokein?,ru,generic,soil_health,"Cover crops lagayein, contour bunds banayein aur hasweet ke baad zameen ko khali na chorein."
831,When does cotton sowing season start in Pakistan?,en,cotton,sowing_time,Cotton sowing season typically starts in late April and continues through May in most of Pakistan.
832,Which drip irrigation system is best for small farms?,en,generic,irrigation_methods,Inline drip systems with pressure compensating emitters are most suitable for small farms.
833,Ghar aur khet ke kachraa se compost kaise tayaar karein?,ru,generic,soil_health,"Hara aur bhoora kachraa tabqaat mein rakhtay hain, geela rakhein aur har 2 hafte paltein; 2 mahine mein tayaar."
834,Kapas todne ke baad ghar par kaise store karein?,ru,cotton,harvesting,Khushk juut ke boron mein dhoop aur naami se door rakhein fiber quality bachane ke liye.
835,Why are my cotton plants stunted this season?,en,cotton,crop_growth,"Stunted cotton is often due to soil compaction, root rot, low fertility, or early pest damage."
836,What is the average cotton yield per acre in Pakistan?,en,cotton,yield_improvement,Average cotton yield in Pakistan is around 15 to 20 mounds per acre under good management.
837,How many times should I irrigate cotton per season?,en,cotton,irrigation_schedule,Cotton typically requires 6 to 8 irrigations during the growing season depending on rainfall.
838,What causes yellowing of cotton leaves?,en,cotton,disease_management,"Yellowing can result from nitrogen deficiency, waterlogging, root rot, or leaf curl virus infection."
839,Which chemicals help control seedling diseases in cotton?,en,cotton,disease_management,Seed treatment with thiram or carbendazim before sowing protects cotton seedlings from damping-off.
840,How does temperature affect cotton germination rate?,en,cotton,crop_growth,Soil temperature below 16°C slows germination; optimal germination occurs between 20°C and 28°C.
841,What pests can damage stored cotton and how to prevent?,en,cotton,storage_methods,"Rodents and insects damage stored cotton; use sealed storage, rodent traps, and regular inspection."
842,How to improve poor soil quality for cotton farming?,en,cotton,soil_type,"Add farm yard manure, practice crop rotation, and use green manuring to improve soil quality."
843,Paani bhra khet mein irrigation kaise manage karein?,ru,generic,irrigation_methods,"Drainage channels kholein, ridges banayein aur shadeed baarish ke baad fizool paani pump karein."
844,What crops can be grown in saline soil conditions?,en,generic,farming_advice,"Barley, sugar beet, and kallar grass tolerate salinity well and can be grown in saline soil."
845,How to manage irrigation during cotton boll opening?,en,cotton,irrigation_schedule,Reduce irrigation frequency during boll opening to promote uniform opening and maintain fiber quality.
846,Kapas par spray karne ka sahi waqt kaunsa hai?,ru,cotton,pest_control,Subah sawera ya shaam ko spray karein taakay zada asar ho aur nuksaan kam ho.
847,How to disinfect soil before planting cotton?,en,cotton,disease_management,Deep summer plowing and crop rotation help reduce soilborne pathogen levels before cotton planting.
848,Kapas mein mealybug ka control kaise karein?,ru,cotton,pest_control,Infested hissay manual hata dein aur shadeed attack par chlorpyrifos ya imidacloprid spray karein.
849,How can I reduce pesticide cost in cotton farming?,en,cotton,pest_control,Scout fields weekly and spray only at threshold levels; use IPM practices to reduce spray frequency.
850,Kapas mein wilt se bachne ke liye kya karein?,ru,cotton,disease_management,Resistant varieties use karein aur khraab zameen mein kapas na lagayein.
851,BT kapas ki beejai ka behtar waqt kya hai?,ru,cotton,sowing_time,BT kapas ki beejai April 25 se May 15 tak karna behtar nataij deta hai.
852,Chikni zameen ko behtar banane ka tareeqa kya hai?,ru,generic,soil_health,"Gypsum, compost milayein aur gahri jotai karein chikni zameen ki banawat todne ke liye."
853,How do I control mealybug on cotton plants?,en,cotton,pest_control,Remove infested parts manually and apply chlorpyrifos or imidacloprid spray for severe mealybug attack.
854,Kapas mein mealybug ka control kaise karein?,ru,cotton,pest_control,Infested hissay manual hata dein aur shadeed attack par chlorpyrifos ya imidacloprid spray karein.
855,Khet mein paani ki efficiency kaise barhayein?,ru,generic,irrigation_methods,"Drip ya sprinkler lagayein, zameen baraabar karein, raat ko pani dein aur gerhai ki jotai kum karein."
856,Kapas ke paudhay kyon aakhaat murjha jate hain garmi mein?,ru,cotton,disease_management,Fusarium ya Verticillium fungi se yeh hota hai; garmi aur pani ki kami se yeh zyada nazar aata hai.
857,Does soil structure affect cotton plant establishment?,en,cotton,soil_type,"Yes, loose and friable soil improves germination, rooting, and early plant establishment in cotton."
858,When is cotton ready for first picking?,en,cotton,harvesting,Cotton is ready for first picking when 60 percent of bolls in the field are fully open.
859,Kapas ke badhwaar ke mukhtalif marhalay kaun se hain?,ru,cotton,crop_growth,"Ugna, naiya paudha, bud banna, phool khilna, tinda banna aur tinda kholna kapas ke marhalay hain."
860,How many irrigations does cotton need in flowering stage?,en,cotton,irrigation_schedule,Give 2 to 3 irrigations at 10-day intervals during the critical flowering stage.
861,How do international cotton prices affect Pakistan market?,en,cotton,market_price,"Pakistan cotton prices are influenced by international markets, especially New York futures and India prices."
862,Mandi mein kapas bechne ke liye kaunse kaagaz chahiye?,ru,cotton,market_price,"CNIC, zameen ki milk document aur ginning unit ka quality certificate lazim ho sakta hai."
863,Kapas beej ki germination test ghar par kaise karein?,ru,cotton,seed_selection,"10 beej geeli kapas par rakhein, 5 din mein 7 ya zyada ugtay hain to germination theek hai."
864,Kapas ki quality daam par kaise asar daalti hai?,ru,cotton,market_price,"Uzda fiber, kam naami aur saf kapas zyada daam milti hai mandi mein."
865,How does phosphorus help cotton root development?,en,cotton,fertilizer_usage,Phosphorus promotes strong root growth and early plant establishment in cotton.
866,Kapas ki ek baar pani mein kitna paani lagta hai?,ru,cotton,irrigation_schedule,Ek baar mein 3 se 4 inch pani dena kapas ke liye kaafi hota hai.
867,Pichle saal ka beej kapas ke liye use kar sakte hain?,ru,cotton,seed_selection,"Nahi, purana beej use karna faida mand nahi; har saal naya certified beej khareedein."
868,What is the best chemical for pink bollworm in cotton?,en,cotton,pest_control,Emamectin benzoate is highly effective against pink bollworm; spray at first trap catch.
869,Khushk mausam mein kapas ki paidawar kaise mutasir hoti hai?,ru,cotton,weather_impact,Tindayon ke waqt paani na milne se tindaay chhote reh jaate hain aur fiber quality kharab hoti hai.
870,Which pesticide is most effective against cotton whitefly?,en,cotton,pest_control,Spiromesifen or buprofezin are effective against whitefly; rotate chemicals to prevent resistance.
871,Sarkar ne kapas ka support price kya rakha hai?,ru,cotton,market_price,Sarkar har mausam mein support price tarakhti hai; local zara'at office se jadeed rate poochein.
872,How to improve clay soil structure for better farming?,en,generic,soil_health,"Add gypsum, compost, and practice deep tillage to break up heavy clay soil structure."
873,Furrow irrigation ka sahi tareeqa kya hota hai?,ru,generic,irrigation_methods,60 se 75 cm chaurai ki saman kharain banayein aur paani ek saman raftar se aakhri siray tak jaaye.
874,What is the role of earthworms in soil health?,en,generic,soil_health,"Earthworms improve soil aeration, drainage, and nutrient availability by burrowing and breaking down organic matter."
875,Kapas ki ek baar pani mein kitna paani lagta hai?,ru,cotton,irrigation_schedule,Ek baar mein 3 se 4 inch pani dena kapas ke liye kaafi hota hai.
876,Should I stop irrigation before cotton harvesting?,en,cotton,irrigation_schedule,Stop irrigation 3 to 4 weeks before final harvest to allow bolls to open and dry properly.
877,How to protect cotton from hailstorm damage?,en,cotton,weather_impact,Hailstorm damage cannot be fully prevented; apply boron and micronutrient spray after the storm.
878,What role does humidity play in cotton disease spread?,en,cotton,disease_management,High humidity promotes fungal and bacterial disease spread in cotton; ensure good field ventilation.
879,Zameen mein nitrogen barhane ka sasta tareeqa kya hai?,ru,generic,fertilizer_guidance,Guar ya senji jaisi hara khad ki fasal ugaaein aur jotne se pehle mitti mein milayein.
880,Kapas ke liye kaun sa bora behtar hai?,ru,cotton,storage_methods,Saaf khushk juut ka bora hawa aane deta hai aur plastic ki tarah naami band nahi karta.
881,Which weeks in April are best for cotton sowing?,en,cotton,sowing_time,The last two weeks of April are best for cotton sowing in most Pakistani regions.
882,Kapas ke phool aane par kaunsa spray karein?,ru,cotton,fertilizer_usage,Phoolon ke waqt boron aur zinc ka spray tindayon ki tadaad aur fiber ko behtar karta hai.
883,Kapas ke phool aane par kaunsa spray karein?,ru,cotton,fertilizer_usage,Phoolon ke waqt boron aur zinc ka spray tindayon ki tadaad aur fiber ko behtar karta hai.
884,What temperature is needed before sowing cotton?,en,cotton,sowing_time,Soil temperature should be at least 18°C before sowing cotton for good germination.
885,Kapas lagane se pehle zameen ka test kaise karein?,ru,cotton,soil_type,Zameen ka numuna karib ki zara'at lab ko bhejein NPK aur micronutrients jaanchne ke liye.
886,Kapas ki behtareen badhwaar ke liye kitna tapmaan chahiye?,ru,cotton,weather_impact,25 se 35 darje ke darmiyan tapmaan aur dhoopa kapas ki badhwaar ke liye sab se behtar hai.
887,What fertilizer schedule should I follow for cotton?,en,cotton,fertilizer_usage,"Apply DAP at sowing, urea at thinning, and potash at boll formation for best results."
888,Can cotton be harvested by machine in Pakistan?,en,cotton,harvesting,Machine harvesting is limited in Pakistan; hand picking remains dominant for better fiber quality.
889,How can I get fair price for my cotton crop?,en,cotton,market_price,Sell at registered mandis with weight slips and compare at least two buyer offers before selling.
890,Pesticide paani mein milne se kaise bachayein?,ru,generic,pest_prevention,Paani ke srotoon ke karib buffer zone rakhein aur shadeed baarish se pehle spray na karein.
891,What is the water requirement of cotton per acre?,en,cotton,irrigation_schedule,Cotton requires about 36 to 40 inches of water per acre over the full growing season.
892,Kapas ki beejai mein deri hojaye to kya karein?,ru,cotton,sowing_time,"Agar June ke baad beejai ho to paidawar mein kami aa sakti hai, jaldi sahi variety chunein."
893,What pests can damage stored cotton and how to prevent?,en,cotton,storage_methods,"Rodents and insects damage stored cotton; use sealed storage, rodent traps, and regular inspection."
894,What crops grow best in sandy soil in Pakistan?,en,generic,farming_advice,"Watermelon, muskmelon, groundnut, and sorghum grow well in sandy soils with good irrigation."
895,Zyada naami kapas ki bimariyon ko badhawa deti hai?,ru,cotton,weather_impact,"Haan, zyada naami se fungal aur bacterial bimariyan phailti hain; paudhon ke darmiyan faasla rakhein."
896,What is integrated pest management for cotton crop?,en,cotton,pest_control,"IPM combines scouting, resistant varieties, biological controls, and targeted chemical use for cotton pests."
897,Sehatmand kapas ke paudhay ki kya nishaniaan hain?,ru,cotton,crop_growth,"Dhakil dark green pattay, sidha badhna, regular gantein aur jaldi phool banna sehat ki nishani hai."
898,What happens if cotton is sown too early in season?,en,cotton,sowing_time,Early sowing before April can expose seedlings to cold stress and slow emergence.
899,Sabziyaat ki fungal bimariyon ko kaise rokein?,ru,generic,pest_prevention,"Disease-free beej use karein, hawa ki aawajahi behtar rakhein aur copper fungicide bachao mein spray karein."
900,Phoolon ke waqt baarish se kapas ka kya nuksan hota hai?,ru,cotton,weather_impact,Phoolon ke waqt baarish se phool girte hain aur bimari ka khatra barhta hai; baad mein fungicide spray karein.
901,Kapas ke liye organic khad kaunsi behtar hai?,ru,cotton,organic_farming,"Gobar ki khaad, compost aur vermicompost zameen ko behtar banate hain aur kapas ke liye mufeed hain."
902,Chikni zameen ke liye kaunsa kapas ka beej behtar hai?,ru,cotton,seed_selection,CIM-599 aur MNH-886 chikni zameen mein acha kaam karte hain agar drainage theek ho.
903,How do I choose quality cotton seeds before planting?,en,cotton,seed_selection,Choose certified seeds from reputable sources; check germination rate and ensure seeds are disease-free.
904,What is the recommended NPK ratio for cotton farming?,en,cotton,fertilizer_usage,"A ratio of 1.5 bags urea, 1 bag DAP, and 0.5 bag SOP per acre is generally recommended."
905,What grade of cotton fetches highest price?,en,cotton,market_price,"Grade A cotton with fiber length above 27mm, high strength, and low trash content gets highest price."
906,Which cotton seed variety is best for Sindh climate?,en,cotton,seed_selection,Varieties like CRIS-134 and CRIS-9 are well suited for the hot climate of Sindh.
907,Thodi zameen par organic kheti kaise shuru karein?,ru,generic,farming_advice,"Compost banayein, dheere dheere chemical kum karein, neem spray use karein aur resistant varieties chunein."
908,Kapas ke liye zameen ka pH kitna hona chahiye?,ru,cotton,soil_type,pH 6.0 se 7.5 ke darmiyan zameen kapas ki behtareen kasht ke liye munasib hoti hai.
909,What is the impact of seed treatment on cotton yield?,en,cotton,yield_improvement,"Seed treatment reduces seedling mortality and improves plant stand, leading to 10 to 15 percent higher yield."
910,Thodi zameen par organic kheti kaise shuru karein?,ru,generic,farming_advice,"Compost banayein, dheere dheere chemical kum karein, neem spray use karein aur resistant varieties chunein."
911,What crops are suitable for rain-fed farming in Pakistan?,en,generic,farming_advice,"Sorghum, millet, groundnut, and moong bean grow well under rainfed conditions in Pakistan."
912,Does cloudy weather affect cotton photosynthesis?,en,cotton,weather_impact,Extended cloudy weather reduces boll filling and delays maturity in cotton crops.
913,Pakistan mein sardi mein kaunsi sabziyaat ugti hain?,ru,generic,farming_advice,"Aaloo, gajar, palak, matar, phool gobhi aur pyaaz Pakistan ki sardi mein achhi tarah ugte hain."
914,Beej sahi tareeqe se store kaise karein taakay ugte rahein?,ru,generic,farming_advice,"Beej airtight containers mein thandi, khushk, andheari jagah silica gel ke saath rakhtay hain."
915,Khara paani wali zameen mein kaunsi fasal ho sakti hai?,ru,generic,farming_advice,"Jau, sugar beet aur kallar grass khaaraapan bardasht karte hain aur namkeen zameen mein ho sakte hain."
916,What causes yellowing of cotton leaves?,en,cotton,disease_management,"Yellowing can result from nitrogen deficiency, waterlogging, root rot, or leaf curl virus infection."
917,Kapas todne ke baad ghar par kaise store karein?,ru,cotton,harvesting,Khushk juut ke boron mein dhoop aur naami se door rakhein fiber quality bachane ke liye.
918,What temperature is ideal for cotton growth?,en,cotton,weather_impact,Cotton grows best at temperatures between 25°C and 35°C with bright sunshine during the day.
919,Kapas ke liye sabse zaroori pani kab dena hota hai?,ru,cotton,irrigation_schedule,"Phoolon aur tindayon ke waqt pani dena sabse zaroori hai, is waqt kami na ho."
920,Kapas store karte waqt keedon se kaise bachayein?,ru,cotton,storage_methods,"Sealed storage use karein, chuhe marr wale trap lagayein aur regular jaanch karte rahein."
921,Can I use organic compost instead of urea for cotton?,en,cotton,fertilizer_usage,Compost can supplement chemical fertilizers but may not fully replace urea for high-yield cotton.
922,Which spray controls both whitefly and jassid together?,en,cotton,pest_control,Spiromesifen or flonicamid can control both whitefly and jassid effectively in cotton.
923,What certified cotton varieties does government recommend?,en,cotton,seed_selection,"The government recommends NIAB, CIM, and MNH series varieties each season; check local agriculture office."
924,Kapas ki beejai ka behtareen waqt kya hai?,ru,cotton,sowing_time,"Kapas ki beejai April ke aakhir se May tak karna behtareen hota hai, is waqt mitti garm hoti hai."
925,Kapas par keera lag jaye to kya karein?,ru,cotton,pest_control,"Pehle keeron ki pehchaan karein phir tajweez shuda dawa spray karein, zaroorat par dohrayen."
926,Which cotton variety matures earliest in the season?,en,cotton,seed_selection,Early maturing varieties like CIM-496 help farmers in areas with shorter growing seasons.
927,Furrow irrigation ka sahi tareeqa kya hota hai?,ru,generic,irrigation_methods,60 se 75 cm chaurai ki saman kharain banayein aur paani ek saman raftar se aakhri siray tak jaaye.
928,How to prevent soil erosion on sloped farmland?,en,generic,soil_health,"Plant cover crops, make contour bunds, and avoid leaving soil bare after harvest on slopes."
929,Kapas ke reeshay ki lambai barhane ke liye kya karein?,ru,cotton,yield_improvement,"Potash ki sahi miqdar, waqt par pani aur keeron se bachao fiber ki lambai barhata hai."
930,Mashin se kapas ki todai Pakistan mein hoti hai?,ru,cotton,harvesting,Pakistan mein machine se todaai kam hoti hai; haath se todaai fiber quality ke liye behtar hai.
931,What is the difference between organic and chemical fertilizers?,en,generic,fertilizer_guidance,Organic fertilizers release nutrients slowly and improve soil health; chemical fertilizers act fast but can degrade soil long term.
932,Kapas todne ke baad fiber ki hefazat kaise karein?,ru,cotton,harvesting,Todi gai kapas ko chand ghante saayay mein rakhein phir saaf khushk bagon mein band karein.
933,Kapas ke liye ek acre mein kitna urea dena chahiye?,ru,cotton,fertilizer_usage,Ek acre kapas ke liye 1 se 1.5 boria urea do ya teen qastein mein dena chahiye.
934,How to treat cotton leaf curl virus disease?,en,cotton,disease_management,"There is no direct cure; use resistant varieties, control whitefly vector, and remove infected plants early."
935,Is boron spray helpful for cotton flower setting?,en,cotton,fertilizer_usage,"Yes, boron spray at flowering stage significantly improves flower retention and boll set."
936,Can cotton be harvested by machine in Pakistan?,en,cotton,harvesting,Machine harvesting is limited in Pakistan; hand picking remains dominant for better fiber quality.
937,Kya May ke baad kapas lagana theek rehta hai?,ru,cotton,sowing_time,June ke baad kapas lagana nuksan deh hai kyunkay pakaawat ka waqt kam reh jaata hai.
938,How many cotton picking rounds are done per season?,en,cotton,harvesting,Usually 3 to 4 picking rounds are done per season at 15 to 20 day intervals.
939,Can drip irrigation be used for cotton farming?,en,cotton,irrigation_schedule,"Yes, drip irrigation saves 30 to 40 percent water and improves cotton yield and quality."
